law_id: 1315, title: THE [***] WILLS AND INTESTACY REGULATION, 1799.
law_id: 382, title: The Bangladesh (Resumption of Easement Lands) Order, 1972 (President's Order).
law_id: 383, title: The Bangladesh (Adaptation of East Pakistan Intermediate and Secondary Education Ordinance) Order, 1972 (President's Order).
law_id: 384, title: The Bangladesh Industrial Development Corporation Order, 1972 (President's Order).
law_id: 386, title: The Bangladesh Names and Emblems (Prevention of Unauthorised Use) Order, 1972 (President's Order).
law_id: 385, title: The East Pakistan Madrasah Education Ordinance (Repeal) Order, 1972 (President's Order).
law_id: 387, title: The Bangladesh Legal Practitioner's and Bar Council Order, 1972 (President's Order).
law_id: 388, title: The Bangladesh (Adaptation of Existing Laws) Order, 1972 (President's Order).
law_id: 389, title: The Bangladesh Special (Remuneration and Privileges) Order, 1972 (President's Order).
law_id: 390, title: The Finance (1971–1972) Order, 1972 (President's Order).
law_id: 391, title: The Bangladesh Nationalised Enterprises and Statutory Corporation (Prohibition of Strikes and Unfair Labour Practices) Order, 1972 (President's Order).
law_id: 392, title: The Bangladesh Power Development Boards Order, 1972 (President's Order).
law_id: 393, title: The Bangladesh (Demonetisation of Bank Notes) Order, 1972 (President's Order).
law_id: 396, title: The Bangladesh (Whips) Order, 1972 (President's Order).
law_id: 395, title: The Bangladesh College of Physicians and Surgeons Order, 1972 (President's Order).
law_id: 394, title: The Bangladesh Taxation Laws (Adaptation) Order, 1972 (President's Order).
law_id: 397, title: The Trading Corporation of Bangladesh Order, 1972 (President's Order).
law_id: 398, title: The Bangladesh (Legal Proceedings) (Second) Order, 1972 (President's Order).
law_id: 399, title: The Census Order, 1972 (President's Order).
law_id: 400, title: The Government Educational and Training Institutions (Adaptation) Order, 1972 (President's Order).
law_id: 401, title: The Bangladesh (Budgetary Provisions) Order, 1972 (President's Order).
law_id: 403, title: The Finance Order, 1972 (President's Order).
law_id: 402, title: The National Board of Revenue Order, 1972 (President's Order).
law_id: 404, title: The Printing Corporation (Vesting) Order, 1972 (President's Order).
law_id: 405, title: The Bangladesh Coinage Order, 1972 (President's Order).
law_id: 406, title: The Bangladesh Currency Order, 1972 (President's Order).
law_id: 407, title: The International Financial Organisations Order, 1972 (President's Order).
law_id: 408, title: The Bangladesh (Legal Proceedings) (Third) Order, 1972 (President's Order).
law_id: 409, title: The Bangladesh (Freedom Fighters) Welfare Trust Order, 1972 (President's Order).
law_id: 410, title: The Bangladesh Insurance (Nationalisation) Order, 1972 (President's Order).
law_id: 411, title: The Bangladesh Land Holding (Limitation) Order, 1972 (President's Order).
law_id: 412, title: The Bangladesh Scouts Order, 1972 (President's Order).
law_id: 413, title: The Pakistan Television Corporation (Taking Over) Order, 1972 (President's Order).
law_id: 414, title: The Bangladesh Committee of Management (Temporary Arrangement) Order, 1972 (P.O.).
law_id: 1461, title: The Bangladesh Biman Order, 1972.
law_id: 415, title: The Bangladesh Bank Order, 1972 (President's Order).
law_id: 418, title: The Bangladesh National Anthem, Flag and Emblem Order, 1972 (President's Order).
law_id: 417, title: The Bangladesh Shilpa Bank Order, 1972 (President's Order).
law_id: 416, title: The Bangladesh Shilpa Rin Sangstha Order, 1972 (President's Order).
law_id: 419, title: The Bangladesh Industrial Development Corporation (Dissolution) Order, 1972 (President's Order).
law_id: 420, title: The Bangladesh Transfer of Immovable Property (Temporary Provisions) Order, 1972 (President's Order).
law_id: 421, title: The Bangladesh Parjatan Corporation Order, 1972 (President's Order).
law_id: 423, title: The Bangladesh Citizenship (Temporary Provisions) Order, 1972 (President's Order).
law_id: 422, title: The Bangladesh Rifles Order, 1972 (President's Order).
law_id: 424, title: The Representation of the People Order, 1972 (President's Order).
law_id: 425, title: The Bangladesh Insurance Corporation (Dissolution) Order, 1972 (President's Order).
law_id: 442, title: The Bangladesh Chartered Accountants Order, 1973 (President's Order).
law_id: 443, title: The Asian Development Bank Order, 1973 (President's Order).
law_id: 444, title: The Bangladesh House Building Finance Corporation Order, 1973 (President's Order)..
law_id: 445, title: The Bangladesh Passport Order, 1973 (President's Order)..
law_id: 447, title: The Dhaka University Order, 1973 (President's Order)..
law_id: 446, title: The University Grants Commission of Bangladesh Order, 1973 (President's Order).
law_id: 448, title: The Bangladesh Laws (Repealing and Amending) Order, 1973 (President's Order)..
law_id: 449, title: The Bangladesh Atomic Energy Commission Order, 1973 (President's Order)..
law_id: 450, title: The Bangladesh National Liberation Struggle (Indemnity) Order, 1973 (President's Order).
law_id: 451, title: The Trade Marks (Invalidation and Summary Registration) Order, 1973 (President's Order).
law_id: 452, title: The Bangladesh Wild Life (Preservation) Order, 1973 (President's Order).
law_id: 454, title: The Bangladesh Krishi Bank Order, 1973 (President's Order).
law_id: 453, title: The Bangladesh Red Crescent Society Order, 1973 (President's Order).
law_id: 455, title: The Members of Parliament (Remuneration and Allowances) Order, 1973 (President's Order).
law_id: 427, title: The Ministers, Ministers of State and Deputy Ministers (Remuneration and Privileges) Act, 1973.
law_id: 428, title: The Insurance Corporations Act, 1973.
law_id: 429, title: The Appropriation (Vote on Account) Act, 1973.
law_id: 433, title: The Appropriation (Railways) Act, 1973.
law_id: 430, title: The Bangladesh Laws (Revision And Declaration) Act, 1973.
law_id: 431, title: The Bangladesh Rice Research Institute Act, 1973.
law_id: 432, title: The Finance Act, 1973.
law_id: 434, title: The Appropriation Act, 1973.
law_id: 435, title: The International Crimes (Tribunals) Act, 1973.
law_id: 436, title: The Bangladesh Fisheries Development Corporation Act, 1973.
law_id: 437, title: The Printing Presses and Publications (Declaration and Registration) Act, 1973.
law_id: 438, title: The Rajshahi University Act, 1973.
law_id: 439, title: The Bangladesh Girl Guides Association Act, 1973.
law_id: 440, title: The Chittagong University Act, 1973.
law_id: 441, title: The Jahangirnagar University Act, 1973.
law_id: 456, title: The Special Police Establishment (Repeal) Act, 1974.
law_id: 457, title: The Transfer of Railways (Repeal) Act, 1974.
law_id: 459, title: The Bidi (Restriction of Manufacture) (Repeal) Act, 1974.
law_id: 458, title: The Primary Schools (Taking Over) Act, 1974.
law_id: 461, title: The Bangladesh Jute Research Institute Act, 1974.
law_id: 460, title: The Public Servants (Retirement) Act, 1974.
law_id: 462, title: The Special Powers Act, 1974.
law_id: 464, title: The Members of the Bangladesh Public Service Commission (Terms and Conditions of Service) Act, 1974.
law_id: 463, title: The Refugees Rehabilitation Finance Corporation (Repeal) Act, 1974.
law_id: 465, title: The Comptroller and Auditor-General (Additional Functions) Act, 1974.
law_id: 466, title: The Press Council Act, 1974.
law_id: 467, title: The Territorial Waters and Maritime Zones Act, 1974.
law_id: 468, title: The Bangladesh Unnayan Gobeshona Protishthan Act, 1974.
law_id: 469, title: The Essential Services Laws (Amendment) Act, 1974.
law_id: 470, title: The Children Act, 1974.
law_id: 471, title: The Appropriation (Supplementary) Act, 1974.
law_id: 472, title: The Appropriation (Vote on Account) Act, 1974.
law_id: 473, title: The Finance Act, 1974.
law_id: 474, title: The Speaker and Deputy Speaker (Remuneration and Privileges) Act, 1974.
law_id: 475, title: The Appropriation Act, 1974.
law_id: 476, title: The Muslim Marriages and Divorces (Registration) Act, 1974.
law_id: 477, title: The Primary Education Laws (Repeal) Act, 1974.
law_id: 479, title: The Extradition Act, 1974.
law_id: 478, title: The National Sports Council Act, 1974.
law_id: 480, title: The Bangladesh Petroleum Act, 1974.
law_id: 481, title: The Oil and Gas Development Corporation (Repeal) Act, 1974.
law_id: 482, title: The Stamp Duties (Additional Modes of Payment) Act, 1974.
law_id: 483, title: The Record of Jute Growers (Border Areas) Act, 1974.
law_id: 485, title: The Appropriation (Supplementary) Act, 1975.
law_id: 486, title: The Appropriation (Vote on Account) Act, 1975.
law_id: 484, title: The Finance Act, 1975.
law_id: 489, title: The Bangladesh (Restoration of Evacuee Property) (Effect of Expiry) Act, 1975.
law_id: 490, title: The Bangladesh Laws (Amendment) Act, 1975.
law_id: 487, title: The President's (Remuneration and Privileges) Act, 1975.
law_id: 488, title: The Prime Minister's (Remuneration and Privileges) Act, 1975.
law_id: 491, title: The ESSO Undertakings Acquisition Act, 1975.
law_id: 492, title: The Islamic Foundation Act, 1975.
law_id: 493, title: The Blind Relief (Donation of Eye) Act, 1975.
law_id: 494, title: The Islamic Development Bank Act, 1975.
law_id: 496, title: The Nationalised Banks (Transfer of Business) Act, 1975.
law_id: 495, title: The Services (Reorganisation and Conditions) Act, 1975.
law_id: 500, title: The Appropriation Act, 1975.
law_id: 499, title: The Government-owned Newspapers (Management) Act, 1975.
law_id: 497, title: The Hundred-Taka Demonetised Notes (Mode of Payment and Recovery of Taxes) Act, 1975.
law_id: 498, title: The Jute Companies (Acquisition of Shares) Ordinance, 1975.
law_id: 501, title: The Government of Bangladesh (Services) (Repeal) Ordinance, 1975.
law_id: 502, title: The District Administration (Repeal) Ordinance, 1975.
law_id: 503, title: The Government Servants (Review of Penalties) Ordinance, 1975.
law_id: 504, title: The Gandhi Ashram (Board of Trustees) Ordinance, 1975.
law_id: 505, title: The Jatiya Rakkhi Bahini (Absorption in the Army) Ordinance, 1975.
law_id: 506, title: The Bidi Manufacture (Prohibition) Ordinance, 1975.
law_id: 507, title: The Bangladesh Government Hats and Bazars (Management) (Repeal) Ordinance, 1975.
law_id: 508, title: The Registration (Extension of Limitation) Ordinance, 1975.
law_id: 509, title: The Universities Laws Amendment Ordinance, 1975.
law_id: 511, title: The Dhaka Metropolitan Police Ordinance, 1976.
law_id: 512, title: The International Finance Corporation Ordinance, 1976.
law_id: 513, title: The Pharmacy Ordinance, 1976.
law_id: 514, title: The Delimitation of Constituencies Ordinance, 1976.
law_id: 515, title: The Statutory Corporations (Delegation of Powers) (Repeal) Ordinance, 1976.
law_id: 516, title: The Alienation of Land (Distressed Circumstances) (Restoration) Ordinance, 1976.
law_id: 517, title: The Supreme Court Judges (Travelling Allowances) Ordinance, 1976.
law_id: 518, title: The Investment Corporation of Bangladesh Ordinance, 1976.
law_id: 519, title: The Land Development Tax Ordinance, 1976.
law_id: 521, title: The Appropriation (Railways) Ordinance, 1976.
law_id: 523, title: The Appropriation (Supplementary) Ordinance, 1976.
law_id: 520, title: The Appropriation Ordinance, 1976.
law_id: 522, title: The Finance Ordinance, 1976.
law_id: 524, title: The Railway Nirapatta Bahini Ordinance, 1976.
law_id: 525, title: The Bangladesh Jute Corporation (Repeal) Ordinance, 1976.
law_id: 526, title: The Newspapers (Annulment of Declaration) (Repeal) Ordinance, 1976.
law_id: 527, title: The Chittagong Port Authority Ordinance, 1976.
law_id: 528, title: The Mongla Port Authority Ordinance, 1976.
law_id: 529, title: The Public Servants (Marriage with Foreign Nationals) Ordinance, 1976.
law_id: 530, title: The Bangladesh Agricultural Research Institute Ordinance, 1976.
law_id: 531, title: The Inland Shipping Ordinance, 1976.
law_id: 532, title: The Bangladesh Shishu Academy Ordinance, 1976.
law_id: 533, title: The Chittagong Hill Tracts Development Board Ordinance, 1976.
law_id: 534, title: The Rajshahi Town Development Authority Ordinance, 1976.
law_id: 536, title: The Bangladesh Rifles (Special Provisions) Ordinance, 1976.
law_id: 535, title: The Police Officers (Special Provisions) Ordinance, 1976.
law_id: 537, title: The Bangabandhu National Agriculture Award Fund Ordinance, 1976.
law_id: 538, title: The Bangladesh Petroleum Corporation Ordinance, 1976.
law_id: 539, title: The Chittagong Division Development Board Ordinance, 1976.
law_id: 540, title: The Vested and Non-Resident Property (Administration) (Repeal) Ordinance, 1976.
law_id: 541, title: The Bangladesh Malaria Eradication Board (Repeal) Ordinance, 1977.
law_id: 542, title: The Government of Bangladesh (Services Screening) (Repeal) Ordinance, 1977.
law_id: 543, title: The Bangladesh Biman Corporation Ordinance, 1977.
law_id: 548, title: The Appropriation (Railways Supplementary) Ordinance, 1977.
law_id: 547, title: The Appropriation (Railways) Ordinance, 1977.
law_id: 545, title: The Appropriation (Supplementary) Ordinance, 1977.
law_id: 544, title: The Appropriation Ordinance, 1977.
law_id: 546, title: The Finance Ordinance, 1977.
law_id: 549, title: The Paurashava Ordinance, 1977 (Ordinance).
law_id: 550, title: The Minimum Wages (Fixation) (Repeal) Ordinance, 1977.
law_id: 551, title: The Seeds Ordinance, 1977.
law_id: 552, title: The Tea Ordinance, 1977.
law_id: 553, title: The Regulation of Salary of Employees Laws Repeal Ordinance, 1977.
law_id: 554, title: The Export Promotion Bureau Ordinance, 1977.
law_id: 555, title: The Bangladesh Travel Agencies (Registration and Control) Ordinance, 1977.
law_id: 556, title: The Housing and Building Research Institute Ordinance, 1977.
law_id: 557, title: The Rural Electrification Board Ordinance, 1977.
law_id: 558, title: The Cost and Management Accountants Ordinance, 1977.
law_id: 559, title: The Bangladesh Public Service Commission Ordinance, 1977.
law_id: 561, title: The Bangladesh Sericulture Board Ordinance, 1977.
law_id: 560, title: The Financial Institutions Laws Amendment Ordinance, 1977.
law_id: 562, title: The Bangladesh Handloom Board Ordinance, 1977.
law_id: 563, title: The Government Servants (Review of Penalties) (Dissolution of Review Board) Ordinance, 1978.
law_id: 564, title: The Prevention of Malaria (Special Provisions) Ordinance, 1978.
law_id: 565, title: The Bangladesh Council of Scientific and Industrial Research Ordinance, 1978.
law_id: 566, title: The Madrasah Education Ordinance, 1978.
law_id: 567, title: The Supreme Court Judges (Remuneration and Privileges) Ordinance, 1978.
law_id: 569, title: The Bangla Academy Ordinance, 1978.
law_id: 568, title: The Defence Services Laws Amendment Ordinance, 1978.
law_id: 571, title: The Appropriation (Railways Supplementary) Ordinance, 1978.
law_id: 572, title: The Appropriation (Railways) Ordinance, 1978.
law_id: 573, title: The Appropriation (Supplementary) Ordinance, 1978.
law_id: 574, title: The Appropriation Ordinance, 1978.
law_id: 570, title: The Finance Ordinance, 1978.
law_id: 575, title: The Asian Reinsurance Corporation Ordinance, 1978.
law_id: 576, title: The Political Parties Ordinance, 1978.
law_id: 577, title: The Foreign Donations (Voluntary Activities) Regulation Ordinance, 1978.
law_id: 578, title: The Chittagong Metropolitan Police Ordinance, 1978.
law_id: 579, title: The Law Reforms Ordinance, 1978.
law_id: 580, title: The International Centre for Diarrhoeal Disease Research, Bangladesh, Ordinance, 1978.
law_id: 586, title: The Government Servants (Special Provisions) Ordinance, 1979.
law_id: 587, title: The Bangladesh Telegraph and Telephone Board Ordinance, 1979.
law_id: 589, title: The President's Pension Ordinance, 1979.
law_id: 588, title: The Railway Property (Unlawful Possession) Ordinance, 1979.
law_id: 593, title: The Armed Police Battalions Ordinance, 1979.
law_id: 590, title: The Bangladesh Sangbad Sangstha Ordinance, 1979.
law_id: 592, title: The Defence Services (Supreme Command) Ordinance, 1979.
law_id: 591, title: The Leader and Deputy Leader of the Opposition (Remuneration and Privileges) Ordinance, 1979.
law_id: 581, title: The Appropriation (Railways Supplementary) Act, 1979.
law_id: 582, title: The Appropriation (Railways) Act, 1979.
law_id: 583, title: The Appropriation (Supplementary) Act, 1979.
law_id: 585, title: The Appropriation Act, 1979.
law_id: 584, title: The Finance Act, 1979.
law_id: 594, title: The Foodgrains Supply (Prevention of Prejudicial Activity) Ordinance, 1979.
law_id: 595, title: The University Laws Amendment Act, 1980.
law_id: 610, title: The Public Examinations (Offences) Act, 1980.
law_id: 596, title: The Banks and Financial Institutions Laws Amendment Act, 1980.
law_id: 597, title: The Foreign Private Investment (Promotion and Protection) Act, 1980.
law_id: 600, title: The Medical and Dental Council Act, 1980.
law_id: 598, title: The Note-Books (Prohibition) Act, 1980.
law_id: 599, title: The Ombudsman Act, 1980.
law_id: 601, title: The Appropriation (Railways Supplementary) Act, 1980.
law_id: 602, title: The Appropriation (Railways) Act, 1980.
law_id: 603, title: The Appropriation (Supplementary) Act, 1980.
law_id: 605, title: The Appropriation Act, 1980.
law_id: 604, title: The Finance Act, 1980.
law_id: 606, title: The Film Clubs (Registration and Regulation) Act, 1980.
law_id: 608, title: The Bangladesh Export Processing Zones Authority Act, 1980.
law_id: 607, title: The Dowry Prohibition Act, 1980.
law_id: 609, title: ইসলামী বিশ্ববিদ্যালয় আইন, ১৯৮০.
law_id: 611, title: The Members of Parliament (Determination of Dispute) Act, 1980.
law_id: 612, title: The Bangladesh Consumer Supplies Corporation (Repeal) Act, 1981.
law_id: 613, title: The Administrative Tribunals Act, 1980.
law_id: 614, title: The Appropriation (Railways Supplementary) Act, 1981.
law_id: 615, title: The Appropriation (Railways) Act, 1981.
law_id: 616, title: The Appropriation (Supplementary) Act, 1981.
law_id: 618, title: The Appropriation Act, 1981.
law_id: 617, title: The Finance Act, 1981.
law_id: 619, title: The Acquisition and Requisition of Immovable Property Ordinance, 1982.
law_id: 620, title: The Medical Practice and Private Clinics and Laboratories (Regulation) Ordinance, 1982.
law_id: 621, title: The Bangladesh Abandoned Children (Special Provisions) (Repeal) Ordinacne, 1982.
law_id: 622, title: The Zakat Fund Ordinance, 1982.
law_id: 623, title: The Drugs (Control) Ordinance, 1982.
law_id: 624, title: The Standards of Weights and Measures Ordinance, 1982.
law_id: 625, title: The Bangladesh Flag Vessels (Protection) Ordinance, 1982.
law_id: 626, title: The Finance Ordinance, 1982.
law_id: 627, title: The Supreme Court Judges (Leave, Pension and Privileges) Ordinance, 1982.
law_id: 629, title: The Bangladesh Veterinary Practitioners Ordinance, 1982.
law_id: 628, title: The Emigration Ordinance, 1982.
law_id: 630, title: The Foreign Contributions (Regulation) Ordinance, 1982.
law_id: 631, title: The Attia Forest (Protection) Ordinance, 1982.
law_id: 632, title: The Public Employees Discipline (Punctual Attendance) Ordinance, 1982.
law_id: 633, title: The Chittagong City Corporation Ordinance, 1982.
law_id: 634, title: The Haor Development Board (Dissolution) Ordinance, 1982.
law_id: 635, title: The Off-shore Islands Development Board (Dissolution) Ordinance, 1982.
law_id: 636, title: The Institute of Islamic Education and Research (Repeal) Ordinance, 1982.
law_id: 637, title: The Bangladesh Hotels and Restaurants Ordinance, 1982.
law_id: 639, title: The Electoral Rolls Ordinance, 1982.
law_id: 640, title: The Fish and Fish Products (Inspection and Quality Control) Ordinance, 1983.
law_id: 641, title: The Bangladesh Railway Board (Repeal) Ordinance, 1983.
law_id: 642, title: The Bangladesh Merchant Shipping Ordinance, 1983.
law_id: 643, title: The Finance Ordinance, 1983.
law_id: 644, title: The Bangladesh Irrigation Water Rate Ordinance, 1983.
law_id: 645, title: The Bangladesh Unani and Ayurvedic Practitioners Ordinance, 1983.
law_id: 646, title: The Marine Fisheries Ordinance, 1983.
law_id: 647, title: The National Archives Ordinance, 1983.
law_id: 648, title: The Dhaka City Corporation Ordinance, 1983.
law_id: 649, title: The Bangladesh Homoeopathic Practitioners Ordinance, 1983.
law_id: 651, title: The Grameen Bank Ordinance, 1983.
law_id: 650, title: The Primary Education (Repeal) Ordinance, 1983.
law_id: 653, title: The Bangladesh Jatiya Jadughar Ordinance, 1983.
law_id: 654, title: The Motor Vehicles Ordinance, 1983.
law_id: 655, title: The Chief Election Commissioner and Election Commissioners (Remuneration and Privileges) Ordinance, 1983.
law_id: 657, title: The Bangladesh Krira Shikkha Protishtan Ordinance, 1983.
law_id: 656, title: The National Curriculum and Text-Book Board Ordinance, 1983.
law_id: 658, title: The Bangladesh Nursing Council Ordinance, 1983.
law_id: 659, title: The Santosh Islamic University (Board of Trustees) Ordinance, 1983.
law_id: 661, title: The Buddhist Religious Welfare Trust Ordinance, 1983.
law_id: 662, title: The Christian Religious Welfare Trust Ordinance, 1983.
law_id: 660, title: The Hindu Religious Welfare Trust Ordinance, 1983.
law_id: 663, title: The Foreign Voluntary Organisations (Acquisition of Immovable Property) Regulation Ordinance, 1983.
law_id: 664, title: The Bangladesh Institute of Nuclear Agriculture Ordinance, 1984 (Ordinance).
law_id: 665, title: The Land Reforms Ordinance, 1984.
law_id: 666, title: The Agricultural Labour (Minimum Wages) Ordinance, 1984.
law_id: 667, title: The Bangladesh Public Administration Training Centre Ordinance, 1984.
law_id: 668, title: The Bangladesh Institute of International and Strategic Studies Ordinance, 1984.
law_id: 669, title: The Livestock Research Institute Ordinance, 1984.
law_id: 670, title: The Industrial Relations (Regulation) (Repeal) Ordinance, 1984.
law_id: 671, title: The Breast-Milk Substitutes (Regulation of Marketing) Ordinance, 1984.
law_id: 673, title: The Bangladesh Women's Rehabilitation and Welfare Foundation (Repeal) Ordinance, 1984.
law_id: 672, title: The Income-tax Ordinance, 1984.
law_id: 674, title: The Nazrul Institute Ordinance, 1984.
law_id: 675, title: The Finance Ordinance, 1984.
law_id: 676, title: The Fisheries Research Institute Ordinance, 1984.
law_id: 677, title: The Districts (Extension to the Chittagong Hill-tracts) Ordinance, 1984.
law_id: 678, title: The Khulna City Corporation Ordinance, 1984.
law_id: 679, title: ভূমি-খতিয়ান (পার্বত্য চট্টগ্রাম) অধ্যাদেশ, ১৯৮৪.
law_id: 680, title: The Public Servants (Dismissal on Conviction) Ordinance, 1985.
law_id: 682, title: The Family Courts Ordinance, 1985.
law_id: 681, title: The Ghousul Azam Abdul Qader Jillani Mosque Trust (Repeal) Ordinance, 1985.
law_id: 683, title: The Bangladesh Oil, Gas and Mineral Corporation Ordinance, 1985.
law_id: 684, title: The Surplus Public Servants Absorption Ordinance, 1985.
law_id: 685, title: The Government Primary School Teachers Welfare Trust Ordinance, 1985.
law_id: 686, title: The Ground Water Management Ordinance, 1985.
law_id: 687, title: The Finance Ordinance, 1985.
law_id: 688, title: Bangladesh Bridge Authority Ordinance, 1985.
law_id: 689, title: The Bangladesh Standards and Testing Institution Ordinance, 1985.
law_id: 690, title: The Civil Aviation Authority Ordinance, 1985.
law_id: 691, title: The Youth Welfare Fund Ordinance, 1985.
law_id: 692, title: The Khulna Metropolitan Police Ordinance, 1985.
law_id: 693, title: The Abandoned Buildings (Supplementary Provisions) Ordinance, 1985.
law_id: 694, title: The Chittagong Shahi Jame Masjid Ordinance, 1986.
law_id: 695, title: The Official Vehicles (Regulation of Use) Ordinance, 1986.
law_id: 696, title: The Drugs (Supplementary Provisions) Ordinance, 1986.
law_id: 697, title: The Police (Non-Gazetted Employees) Welfare Fund Ordinance, 1986.
law_id: 699, title: The Finance Ordinance, 1986.
law_id: 700, title: The Development Board Laws (Repeal) Ordinance, 1986.
law_id: 701, title: The Public Corporations (Management Co-ordination) Ordinance, 1986.
law_id: 704, title: The Bangladesh Academy for Rural Development Ordinance, 1986.
law_id: 703, title: The Bangladesh Cha Sramik Kallyan Fund Ordinance, 1986.
law_id: 702, title: The Rajshahi Krishi Unnayan Bank Ordinance, 1986.
law_id: 705, title: বাংলা ভাষা প্রচলন আইন, ১৯৮৭.
law_id: 706, title: শাহ্‌জালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ১৯৮৭.
law_id: 709, title: অর্থ আইন, ১৯৮৭.
law_id: 708, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৭.
law_id: 707, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৭.
law_id: 710, title: নির্দিষ্টকরণ এ্যাক্ট, ১৯৮৭.
law_id: 711, title: রাজশাহী সিটি কর্পোরেশন আইন, ১৯৮৭.
law_id: 712, title: ত্রাণ ও পুনর্বাসন সারচার্জ আইন, ১৯৮৮.
law_id: 713, title: অস্থাবর সম্পত্তি হুকুমদখল আইন, ১৯৮৮.
law_id: 716, title: অর্থ আইন, ১৯৮৮.
law_id: 715, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৮.
law_id: 714, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৮.
law_id: 717, title: নির্দিষ্টকরণ আইন, ১৯৮৮.
law_id: 718, title: ইট পোড়ানো (নিয়ন্ত্রণ) আইন, ১৯৮৯.
law_id: 720, title: The Ordnance Factories Board (Repeal) Act, 1989.
law_id: 719, title: আয়োডিন অভাবজনিত রোগ প্রতিরোধ আইন, ১৯৮৯.
law_id: 722, title: পার্বত্য জেলাসমূহ (আইন রহিত ও প্রয়োগ এবং বিশেষ বিধান) আইন, ১৯৮৯.
law_id: 721, title: বাংলাদেশ ঋণ সালিসি আইন, ১৯৮৯.
law_id: 723, title: বিনিয়োগ বোর্ড আইন, ১৯৮৯.
law_id: 725, title: খাগড়াছড়ি পার্বত্য জেলা পরিষদ আইন, ১৯৮৯.
law_id: 726, title: বান্দরবান পার্বত্য জেলা পরিষদ আইন, ১৯৮৯.
law_id: 724, title: রাংগামাটি পার্বত্য জেলা পরিষদ আইন, ১৯৮৯.
law_id: 727, title: বাংলাদেশ শিল্পকলা একাডেমী আইন, ১৯৮৯.
law_id: 729, title: ভূমি আপীল বোর্ড আইন, ১৯৮৯.
law_id: 728, title: ভূমি সংস্কার বোর্ড আইন, ১৯৮৯.
law_id: 732, title: অর্থ আইন, ১৯৮৯.
law_id: 731, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৯.
law_id: 730, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৯.
law_id: 733, title: নির্দিষ্টকরণ আইন, ১৯৮৯.
law_id: 735, title: বগুড়া পল্লী উন্নয়ন একাডেমী আইন, ১৯৯০.
law_id: 734, title: বাংলাদেশ কমপিউটার কাউন্সিল আইন, ১৯৯০.
law_id: 736, title: মাদকদ্রব্য নিয়ন্ত্রণ আইন, ১৯৯০.
law_id: 737, title: The Development of Industries (Control and Regulation) (Repeal) Act, 1990.
law_id: 738, title: প্রাথমিক শিক্ষা (বাধ্যতামূলক করণ) আইন, ১৯৯০.
law_id: 739, title: বেসরকারী শিক্ষা প্রতিষ্ঠান শিক্ষক ও কর্মচারী কল্যাণ ট্রাষ্ট আইন, ১৯৯০.
law_id: 740, title: ঢাকা বিদ্যুৎ বিতরণ কর্তৃপক্ষ আইন, ১৯৯০.
law_id: 744, title: অর্থ আইন, ১৯৯০.
law_id: 743, title: দানকর আইন, ১৯৯০.
law_id: 742, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯০.
law_id: 741, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯০.
law_id: 746, title: খুলনা বিশ্ববিদ্যালয় আইন, ১৯৯০.
law_id: 745, title: নদী গবেষণা ইনষ্টিটিউট আইন, ১৯৯০.
law_id: 747, title: নির্দিষ্টকরণ আইন, ১৯৯০.
law_id: 748, title: বাড়ী ভাড়া নিয়ন্ত্রণ আইন, ১৯৯১.
law_id: 749, title: জাতীয় মহিলা সংস্থা আইন, ১৯৯১.
law_id: 750, title: নির্বাচন কর্মকর্তা (বিশেষ বিধান) আইন, ১৯৯১.
law_id: 751, title: ব্যাংক-কোম্পানী আইন, ১৯৯১.
law_id: 754, title: অর্থ আইন, ১৯৯১.
law_id: 753, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯১.
law_id: 752, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯১.
law_id: 755, title: মূল্য সংযোজন কর আইন, ১৯৯১.
law_id: 756, title: গণভোট আইন, ১৯৯১.
law_id: 758, title: রাষ্ট্রপতি নির্বাচন আইন, ১৯৯১.
law_id: 757, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯১.
law_id: 759, title: বাংলাদেশ মহাকাশ গবেষণা ও দূর অনুধাবন প্রতিষ্ঠান আইন, ১৯৯১.
law_id: 760, title: The Local Government (Upazila Parishad and Upazila Administration Reorganisation) (Repeal) Act, 1992.
law_id: 761, title: পানি সম্পদ পরিকল্পনা আইন, ১৯৯২.
law_id: 764, title: অর্থ আইন, ১৯৯২.
law_id: 763, title: নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯২.
law_id: 762, title: নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯২.
law_id: 765, title: রাজশাহী মহানগরী পুলিশ আইন, ১৯৯২.
